"3","Morrisons book second consecutive quarter of sales growth"
"3","ARM Holdings plc Partners With International Business Machines Corp. To Drive ..."
"1","NYSE owner ICE may gatecrash Deutsche Boerse-LSE merger"
"1","StanChart announces $5.1 billion capital-raising plan, posts Q3 loss"
"3","BT Group's third quarter revenues rise as restructure unveiled"
"3","SSE share price: Peterhead station to supply voltage support to National Grid"
"2","Insurer Old Mutual picks Standard Bank's Hemphill as new CEO"
"3","Berkshire seeks to boost its Wells Fargo stake above 10 percent"
"0","AstraZeneca's patent on asthma drug invalidated by US court"
"1","Lloyds Bank Is Said to Face Potential Fine Over Handling of Insurance Complaints"
"2","Goodwin not to face Scottish prosecution over RBS"
"1","TOP NEWS: Barclays Profit Depressed By Foreign Exchange Provisions"
"2","RBS Pays $1.7 Billion to Scrap U.K. Treasury's Dividend Rights"
"2","Glencore 2014 profit in line, takes $1.1 billion charge on commodity prices"
"2","Morrisons share price: Group trading director departs as management cull ..."
"2","Lloyds returns Â£13bn to UK taxpayer"
"1","Weir leads FTSE lower after oil price profits warning"
"3","Retail focus helps to shield Lloyds from banking chill"
"2","UPDATE 1-RBS raising $3.1 billion through issue of CoCo bonds"
"3","Retailers Kingfisher and Sports Direct rise in Britain's share index"
"3","UPDATE 1-Rio Tinto to sell aluminium assets in $1 bln deal -paper"
"3","EasyJet attracts more passengers in June but still lags Ryanair"
"2","FastJet slams EasyJet founder Stelios for going public, is taking legal advice"" over letter about contractual ..."""
"0","Barclays fined for anti-money-laundering failings"
"3","CORRECTED-Shire to buy Dyax for about $5.9 bln"
"1","BP, Statoil, to Withdraw Staff From Algeria Following Rocket Attack"
"1","ITV shares dip after update"
"3","Centrica extends gas deals with Gazprom, Statoil"
"3","Glencore shares enjoy bounce-back after Hong Kong-led surge"
"1","Ruling sets lower limit on potential fine for BP"
"1","Sports Direct Shares Tumble as Founder Ashley Sells Shares"
"2","Shell challenges Exxon dominance with 47 billion-pound bid for BG"
"1","Diageo receives reports from United Spirits on financial irregularities involving ..."
"1","Credit checker Experian reports fall in full-year profit"
"2","Insurer Old Mutual picks Standard Bank's Hemphill as new CEO"
"0","Barclays reports 8% fall in annual profits"
"3","Teva: FDA Approves Generic Version of AstraZeneca Heartburn Drug"
"3","Balfour Beatty plc Set To Reinstate Dividend (And Rival National Grid plc And Centrica PLC Once More?)"
"0","Chipotle Sales Plunge as Troubled Chain Gets Federal Subpoena"
"2","Shell offers 50 percent premium to buy BG for $70 billion"
"2","Morrisons share price: Founder's son to assist CEO with turnaround"
"3","UPDATE 1-EU regulator backs approval for GSK injectable asthma drug"
"3","Sainsbury sells unit to LloydsPharmacy"
"1","Former Barclays traders stand trial in Libor case"
"4","Tesco share price jumps as Q3 sales top estimates"
"3","South Africa approves SABMiller, Coke bottling deal with conditions"
"3","CompaniesActelion shares hit record on Shire takeover talk"
"1","UPDATE: Aggreko Interim Profit Drops As It Undertakes Restructuring"
"1","HSBC, Standard Chartered Lead Asia Bank Rout as U.K. Votes 'Out'"
"0","Standard Chartered's Shares Plunge 7% After Fitch Downgrade"
"1","Standard Chartered Misses Estimates in Sands's Last Results"
"2","HSBC shakes up board with two new business chiefs, three departures"
"1","Britain's FTSE slips from 2016 high as Sky falls"
"3","BHP Billiton to lower copper production costs"
"3","Glencore Sells Shares to Raise $2.5 Billion and Reduce Debt"
"0","CompaniesSmith & Nephew flops 6.8% to foot of FTSE 100"
"2","Philip Morris, BAT Sue Over Law Taking Branding Off Packs"
"3","Asahi could be about to snap up more of SABMiller's beers ahead of AB InBev sale"
"1","Buffett's Company Reports 37 Percent Drop in 2Q Earnings"
"1","BP Judge Urged to Impose $11.7 Billion-Plus Spill Fine"
"4","RBI surprises Street; Sensex pares gains after hitting mount 30k"
"2","Royal Mail needs to deliver on modernisation plans, post haste"
"2","Barclays CEO poaches risk head from JP Morgan"
"1","Sainsbury's, Asda, Tesco and Morrisons will all cut petrol prices as oil falls ..."
"1","Clydesdale Bank H1 profits weighed down by PPI charge"
"3","UPDATE 1-AstraZeneca sells rare cancer drug to Sanofi for up to $300 mln"
"2","CompaniesDeutsche taps ex-StanChart executive for audit role"
"2","Cuadrilla chief Francis Egan: Scaremongering fracking opponents make me angry"
"1","Investors Remain Skeptical About Shell-BG Deal"
"3","Amazon to attack UK grocery market with Morrisons deal"
"3","Glencore tells investors it is on track to reduce debt: Barclays"
"0","UPDATE 3-Barclays fined for lax crime checks in 'deal of century'"
"0","Prudential hit by withdrawals from M&G investment arm"
"1","Old Mutual faces backlash over Â£9m chief exec payout plan"
"2","Barclays backs new iPhone and Android app that lets users send each other money using a bitcoin network"
"2","Diageo Sells Ryder Cup Venue Gleneagles Hotel to Ennismore Group"
"1","Lloyds to cut 945 jobs as part of three-year restructuring strategy"
"2","CommentOpening Quote: Tesco; Premier Foods jilted; FCA on IPOs"
"2","Investor Woodford calls for outsider to head GlaxoSmithKline"
"1","Randgold Resources third quarter profit slips despite record production"
"0","News FeedFTSE 100 movers: LSE surges as ICE says mulling offer; Ashtead and Barclays tank"
"2","Goldman Sachs, Barclays, HSBC downplay Brexit threat"
"1","UPDATE 1-UK to start selling remaining Royal Mail shares"
"3","Companies Thetrainline.com announces arrival of London IPO"
"1","Hargreaves weathers torrid ISA season and Brexit fears"
"2","PRESS: UK Government Would Oppose Any BP Takeover - FT"
"3","Britain's FTSE gains, Land Securities up after dividend hike"
"3","AstraZeneca's MedImmune Inks Licensing Deal With Omnis Pharmaceuticals"
"2","What It Takes for Royal Dutch Shell to Break Even"
"3","Industry NewsPetrofac secures $250m North Sea contract"
"3","Lloyds Will Cut 640 Jobs, Close 23 Branches as Part of 2014 Plan"
"2","Royal Mail turnaround proving expensive in tough UK market"
"3","IHG agrees $938 sale of InterContinental Hong Kong"
"3","Barclays Said to Shrink Bonus Pool to Less Than 2 Billion Pounds"
"3","Shire Offers to Buy Baxalta for $30 Billion"
"3","Crown Castle buys Tower Development Corp for $461 million"
"3","LONDON MORNING BRIEFING: HSBC And Standard Chartered Shares Rise"
"2","Norway's sovereign wealth fund says backed Shell CEO's pay"
"1","MarketsProperty stocks under pressure after Standard Life fund move"
"1","UPDATE 5-SABMiller rejects AB InBev's $104 bln takeover approach"
"0","BP's fine for 2010 oil spill capped at $13.7 billion"
"0","Oilfield services firm Petrofac's debt shoots up 50 per cent"
"3","Eli Lilly & Co. (LLY) Has Broken Out To A New High On AstraZeneca Collaboration"
"4","FTSE 100 movers: BG Group leads the charge as resource stocks jump"
"3","Spain's CaixaBank Expects To Close Deal For Banco BPI"
"2","Royal Mail share price: Postal service issues trading update"
"1","Barclays Said to Cut 150 at Investment Bank as McCormick Departs"
"3","Glencore fight back over debt fears lifts shares"
"2","SAB's Chairman Digs In With Board Divided on InBev Offer"
"1","Britain facing winter of blackouts as National Grid warns of tightest power ..."
"3","AB InBev approaches SABMiller to explore $250bn tie-up"
"2","Barclays launches first 100% mortgages since crisis"
"2","Germanwings disaster will not affect image of budget air travel - easyJet"
"0","Nine banks including Barclays, Citi, agree to pay $2 billion to settle forex ..."
"2","After Barclays and Bank of America, Citigroup has blockchain in sight"
"4","Early victory for new CEO as Morrisons beats forecasts"
"1","Barclays said to be cutting 150 investment bank jobs"
"2","Shell challenges Exxon dominance with 47 billion-pound bid for BG"
"2","Should You Buy Jumbo Yielders British American Tobacco plc, Centrica PLC & John Wood Group PLC?"
"3","London Stock Exchange seals Â£22 billion merger with Germany's Deutsche BÃ¶rse"
"3","Unilever Finds Growth More Elusive as Sales Meet Estimates"
"4","Primark racks up a happy Christmas after strong sales"
"1","New York says Barclays not cooperating in 'dark pool' probe"
"3","FDA approves NPS drug, in move validating Shire takeover deal"
"1","Royal Mail share price edges lower as group raises stamp price"
"4","Sainsbury's and Glencore give FTSE a three-digit lift - London Report"
"1","Tesco share price dips as Blinkbox Books closes ending supermarket's digital ..."
"3","Tata Steel working with StanChart for UK unit sale - source"
"1","Diageo offloads major wine interests"
"3","Glencore Agrees to Sell Minority Stake in Agriculture Business"
"3","Diageo sells wine businesses for 320m pounds"
"2","Breakingviews: IAG can pay more for Aer Lingus"
"2","UPDATE 1-UK government would oppose any takeover of BP -FT"
"1","Australian mining slowdown hits Aggreko"
"2","The sustainability of Royal Dutch Shell's dividend"
"2","CompaniesCoutts raids JPMorgan Chase for new CEO"
"1","Easyjet traffic hit by air traffic controller strikes and terrorism"
"0","Dixons Carphone says cyber attack may have exposed customers' data"
"3","Stars aligned' for AB InBev's megabrew merger plan"
"1","AstraZeneca's Good Deal Turns Bad"
"1","Tesco share price dips as Blinkbox Books closes ending supermarket's digital ..."
"3","Aldi and Lidl expansion plans speed ahead as Tesco, Sainsbury's, Morrisons ..."
"3","Primark plots expansion in US and Europe"
"0","BP shares tumble after $2.2bn fourth-quarter loss"
"1","Is Trouble Brewing At Legal & General Group Plc And Aviva plc?"
"0","Berkshire Hathaway's 4Q profit declines 17 percent"
"0","Ex-Barclays traders sentenced to up to six years' jail in Libor case"
"1","BP slashes capital spending by 20%"
"0","Shell's profits hit by further slide in oil prices"
"3","The Coca-Cola Company and Coca-Cola FEMSA to Acquire AdeS Soy-Based Beverage Business From Unilever"
"3","Stars aligned' for AB InBev's megabrew merger plan"
"3","Tesco sells half of stake in ecommerce site Lazada to Alibaba for Â£90m"
"1","Lloyds is cutting more than 600 jobs and shutting 21 branches"
"1","Can BP Restore Its Lost Luster?"
"3","Britain's FTSE steadies below record high, BHP gains"
"1","Insight - Britain's bank tax jump threatens to push HSBC, StanChart to new home"
"2","Can Standard Chartered PLC, BP plc & Burberry Group plc Keep Charging?"
"3","Tesco Versus Sainsbury: Weight-Watcher vs. Bodybuilder"
"1","Stakes High for AstraZeneca Heart Drug Facing Tough Competition"
"3","UPDATE 1-Cypress Semiconductor offers to buy Integrated Silicon Solution"
"3","Breakingviews: IAG can pay more for Aer Lingus"
"2","InterContinental Hotels denies exploring sale or merger"
"3","Peroni and Grolsch put up for sale as AB InBev plans acquisition of SABMiller"
"1","Hargreaves Lansdown says first-quarter assets hit by stock market flux"
"3","Aviva Expects 1500 Jobs Cuts from Friends Life Deal"
"2","CompaniesThiam received Â£5m pay packet for final months at Prudential"
"1","UPDATE 1-BHP Billiton's credit ratings fragile in FY16, agencies warn"
"3","Royal Dutch Shell Posts Rise in Earnings Despite Lower Oil Prices"
"3","Shell to Go Ahead With Petrochemical Plant in Pennsylvania"
"3","AB InBev approaches SABMiller to explore $250bn tie-up"
"2","Sugar tax spurs Pepsi owner Britvic to change drinks recipes by 2020"
"2","Barclays poaches new chief operating officer Paul Compton from JP Morgan Chase"
"3","CompaniesPhilips transfers $900m of pension obligations"
"1","Barclays in $13.75 million US settlement over mutual funds"
"3","Standard Life stands tall amid pension reform"
"3","AstraZeneca to Pay Inovio Up to $700 Million for Cancer Drug"
"3","Shire to buy NPS for $5.2 billion to boost rare disease drugs"
"3","Shell profit rises as company resist oil slump"
"3","FTSE ends higher; 3i Group leads after strong earnings"
"1","FTSE falls to 3-month low on Greek debt concerns, easyJet skids"
"1","Companies Severn Trent expects costs hit from inflation"
"1","Glencore blames rivals for creating metals glut"
"3","U.K. Shares Extend Rebound for Second Day as EasyJet Surges"
"2","PRESS: Pearson Set To Announce Sale Of Financial Times - Reuters"
"4","Tesco shares jump 6% after Christmas sales beat expectations"
"2","CompaniesNew Aggreko CEO to reshape business, strip costs"
"1","Verizon and AT&T accused of hurting rivals"
"1","Exclusive - Britain targets sale of half its RBS stake in two years: sources"
"2","U.S. Debt Lures Schroders as ECB Depresses Rates"
"3","Saudi Aramco, Shell plan to break up Motiva, divide up assets"
"2","InterContinental Hotels Denies Reports of Starwood Merger Talks"
"1","Standard Chartered faces fresh claims of Iran sanctions violations"
"2","Shire in talks with Baxalta shareholders"
"2","SSE to Shut Coal-Fired Plant Amid Shift to Gas, Renewable Energy"
"1","Sharm el Sheikh: EasyJet axes all flights to Egypt's leading holiday resort"
"2","UPDATE 1-Norway's Statoil shakes up top management, replaces CFO"
"3","Relief for Lewis as Tesco sees sales grow for first time in a year"
"3","Clydesdale and Yorkshire moves closer to independence"
"1","European stocks hover near 3-week low, Dialog and BHP slump"
"1","Dave Lewis admits long road ahead for Tesco recovery"
"3","Tesco leads FTSE higher on Clubcard bid reports"
"3","Why I'd Buy ARM Holdings plc And BHP Billiton plc Today"
"1","Admiral Group posts decline in 2014 earnings"
"3","Britain's FTSE bounces back, Mondi and Barratt lead"
"3","UPDATE 3-Barclays sells Italian branches to Mediobanca at a loss"
"2","Morrisons finance chief to fill gap as CEO leaves early"
"3","Sophos aims to raise $100m in London IPO"
"4","UK chip designer ARM hits a high after iPhone 6 boost"
"2","Wolseley share price: Group updates on quarterly performance"
"3","Rio Tinto announces long-delayed expansion of Mongolia mine"
"3","Shire rises as dry eye treatment sails through trial"
"1","Doubts grow over GlaxoSmithKline's $6 bln capital return plan"
"3","Aviva weighs cash handout after beating profit forecast"
"1","Shropshire and Mid Wales trains to be hit again in new strike by Arriva drivers"
"3","Greene King's third quarter sales boosted by festive season"
"3","Big account wins keep ad group WPP at front of pack"
"2","Worldpay readies for Â£6bn London float"
"2","CEOs of BPM, UBI meet Italy econ minister as M&A talk heats up"
"2","Should You Buy Jumbo Yielders British American Tobacco plc, Centrica PLC & John Wood Group PLC?"
"3","Dyson Wants to Create a Hair Dryer Revolution"
"3","Royal Dutch Shell to Buy BG Group for Nearly $70 Billion"
"3","EXCLUSIVE-BP, China's CNPC to unveil oil alliance - sources"
"4","CORRECTED-Shire to buy Dyax for about $5.9 bln"
"0","BP set to cut hundreds of jobs at North Sea operations"
"2","BP's head of exploration Richard Herbert departs"
"0","UPDATE 1-Nomura, RBS must pay $806 mln in mortgage bond case-US judge"
"3","BRIEF-Legal & General's retirement business books 4 billion stg H1 sales"
"2","CompaniesRoyal Mail swerves new pricing regulations"
"2","JC Penney Cuts Pension Plan Obligation"
"1","Domino's Pizza worker sacked after crude slur aimed at customer on order screen"
"2","UPDATE 2-AB InBev launches SAB bid, to sell MillerCoors stake"
"3","Sales boost for new Morrisons chief David Potts as Tesco turnaround stalls"
"1","France raises concerns over proposed LSE-Deutsche Boerse deal"
"0","Genel Shares Plunge After Tony Hayward's Oil Explorer Cuts Crude Reserves at Core Field"
"2","LSE-Deutsche Boerse merger would signal end to exchange mega-deals"
"1","Sports Direct boss Mike Ashley summoned to Westminster for questioning over the treatment of workers"
"1","Diageo receives reports from United Spirits on financial irregularities involving ..."
"3","Industry NewsWood Group wins multi-million dollar contract with BP"
"2","Centrica extends gas deals with Gazprom, Statoil"
"3","Legal & General arm buys 50 pct stake in MediaCityUK in Manchester"
"3","Sainsbury's pressed to raise bid for Home Retail Group"
"1","Buffett's Berkshire builds Deere stake, dumps Exxon"
"3","Aldi and Lidl expansion plans speed ahead as Tesco, Sainsbury's, Morrisons ..."
"0","Analysis - Copper market may get a 2003-style supply shock from Glencore closures"
"1","Tesco share price: Korean currency slide may hit Homeplus sale plans"
"1","AstraZeneca cancer drug may not be so fast getting to market"
"1","Tullow Oil Suspends Dividend Amid Oil Price Fall"
"0","UPDATE 3-Barclays sells Italian branches to Mediobanca at a loss"
"3","Diageo Shares Surge on Report of Possible Takeover by Lemann"
"2","Aviva, Friends Life top forecasts ahead of 5.6 billion pound merger"
"3","Friends Life lifts profits 38% and hikes divi ahead of proposed Aviva takeover"
"1","Centrica suffers protest from shareholders over pay"
"3","Google Fiber to buy Webpass for big city Internet service"
"2","Is It Worth Investing In Tesco PLC And Prudential plc Now?"
"3","2 Turnaround Buys For 2016? BHP Billiton plc And Home Retail Group Plc"
"2","Halfords appoints Jonny Mason as new CFO"
"3","UPDATE 5-Buffett pays high price for Precision Castparts"
"0","Experian says receives class actions related to T-Mobile breach"
"4","Market Report: Aviva tops the market as traders approve of its choice of Friends"
"3","IAG closes in on Aer Lingus with increased offer"
"3","GKN to buy Fokker Technologies for 706 mln euros"
"3","UPDATE 1-Shire steps up drive to get Baxalta talking after $30 bln bid"
"3","Pearson in Talks to Sell Its Stake in the Economist Group"
"3","CompaniesTesco sheds Harris & Hoole coffee shops"
"3","REFILE-BP agrees UK gas pipeline stake sale to infrastructur"
"1","BHP Billiton slashes dividend, posts $5.67 billion net loss"
"2","StanChart capital raising would be major surprise"" -investor Aberdeen"""
"1","Why I Would Put J Sainsbury plc In My Trolley Before Wm Morrison Supermarkets ..."
"3","Glaxo Sees Hope for Respiratory Drugs as Earnings Beat Estimates"
"3","Peroni and Grolsch put up for sale as AB InBev plans acquisition of SABMiller"
"3","BRIEF-Aviva aims to increase dividend pay-out ratio to 50 pct in 2017"
"3","Direct Line rings up higher profit"
"2","Jim Armitage: Barclays boss Jes Staley steps up to the plate with post-Leave positivity"
"3","AstraZeneca sells rights to anaesthetics to South Africa's Aspen"
"3","GE to Sell Majority Stake in Bank BPH's Core Bank to Alior Bank"
"0","StanChart and RBS struggle in Bank of England stress tests"
"3","Antofagasta Sees Lower Cash Costs In 2015 - Quick Facts"
"2","NPS prospects dependent on drug approval"
"4","Priceline's stock jumps to new high for the year after Barclays upgrade"
"3","Tesco leads leap in FTSE 100; Marks & Spencer drops"
"1","Tesco UK personnel director quits supermarket"
"2","Royal Bank of Scotland fortunes ebbed and flowed under 3 chiefs"
"1","Exxon Beaumont CDU overhaul to be slowed by accident: sources"
"2","TalkTalk hires BAE Systems to investigate cyber attack"
"2","Valeant Said to Name New CEO With Pearson Still Hospitalized"
"3","ITV to pursue takeover of Canada's Entertainment One: Bloomberg"
"2","Barclays appoints JPMorgan's Paul Compton as new COO"
"3","Rio Approves $5.3 Billion Oyu Tolgoi Copper Mine Expansion"
"1","Weir Group sees continued fall in orders from oil and gas business"
"2","New BG Group CEO Helge Lund Starts Earlier Than Expected"
"2","BHP, Residents Brace as Cyclone Stan Nears Australian Coast"
"3","Glaxo's ViiV Healthcare Signs China Manufacturing Deal With Desano"
"1","Barclays brands financier Amanda Staveley's $1bn claim as misconceived"""""
"3","GlaxoSmithKline rebound gathering pace, says outgoing CEO"
"2","AB InBev to sell more SAB assets as seeks EU deal approval"
"2","UK government cuts stake in Lloyds to below 11 percent"
"2","Morrisons store closures: 900 jobs to go as 11 branches are closed due to ..."
"2","BP chairman defends CEO Bob Dudley's pay increase"
"0","Profits Fall 25% At Standard Chartered PLC: Should You Buy Or Sell?"
"2","SAB's Chairman Digs In With Board Divided on InBev Offer"
"0","Aviva Fined $27 Million by U.K. Regulator Over Fee Failings"
"3","Whitbread Profit Up As Sales Continue To Rise, Looking For New CEO"
"3","Persimmon shares nudge higher as housebuilder sees strong 2014"
"2","UPDATE 1-BG Group's record output limits oil price fallout"
"3","Standard Life share price: Group gets approval to hike stake in India JV"
"2","Tesco Mobile is offering you cash back in exchange for looking at ads"
"3","Wolseley profit up 18%, warns on revenue growth"
"3","ITV share price: Group mulls takeover of Canada's Entertainment One"
"3","Blueprint Receives FDA Nod To Proceed With Clinical Trials For 2 Drug ..."
"3","SABMiller buys Meantime to quench thirst for craft beer"
"2","Irish Said Chasing Standard Chartered, RBS as Brexit Vote Nears"
"2","After Barclays and Bank of America, Citigroup has blockchain in sight"
"1","US says HSBC must do more to improve compliance"
"2","Carnival Corporation and China Merchants Group Sign Memo of Understanding ..."
"1","Staley to face challenges at Barclays"
"3","GSK aims to file up to 20 new drugs for approval by 2020"
"0","British American Tobacco accused of bribing senior politicians to sabotage ..."
"2","BT finance director Tony Chanmugam to step down"
"2","AstraZeneca to cut costs but stays silent on M&A talk"
"2","Buffett's Berkshire builds Deere stake, dumps Exxon"
"2","Barclays Not Convinced by Gains in South African Stocks: Chart"
"1","5 Years After BP Spill: What's Changed in Offshore Drilling"
"3","AstraZeneca Explores Potential Deal With Acerta for Cancer Drug"
"3","Tesco sells half of stake in ecommerce site Lazada to Alibaba for Â£90m"
"1","UK sells more of Lloyds bank stake, 12.5 billion pounds raised so far"
"1","Hargreaves Lansdown share price falls as costs mount - although pensions ..."
"3","Meggitt agrees to buy US aerospace component firm for $340 million"
"3","TRLPC - CRH backs Lafarge Holcim asset buy with 6.5 bln euro bridge loan"
"3","Bloomberg buys Barclays' benchmarking business"
"1","Barclays, Deutsche Bank Fight to Lift Profit Just Got Harder"
"1","Royal Bank of Scotland chair hints Brexit turmoil will delay government sale"
"1","Sainsbury's, Asda, Tesco and Morrisons will all cut petrol prices as oil falls ..."
"3","UPDATE 1-Berkshire applies to boost Wells Fargo stake above 10 pct"
"3","Shire Sees Baxalta Deal Closing as Expected After New Rules"
"3","AstraZeneca heart drug boosted by major clinical trial success"
"2","Shire share price under pressure after $32bn Baxalta deal"
"3","UK WINNERS & LOSERS: Aviva And Friends Life Lead FTSE 100 Gainers"
"4","CompaniesGlencore's annual results beat forecasts"
"4","Warren Buffett's Berkshire Hathaway quarterly profit jumps almost one third"
"1","Pfizer to cut 120 jobs with closure of Cambridge R&D centre"
"3","Sainsbury's says to outperform rivals in tough market"
"1","Centrica share price: British Gas under fire despite 5% price cut"
"1","RBI surprises Street; Sensex pares gains after hitting mount 30k"
"0","London open: Taylor Wimpey and Ashtead drive markets higher, Barclays falls"
"1","easyJet leads Britain's FTSE lower as global bond rout resumes"
"2","AB InBev to Sell SABMiller Stake in China's Snow Beer"
"3","Merkel's Government Said to Support Deutsche Boerse-LSE Merger"
"3","Tesco share price closes higher as two more directors leave grocer"
"2","Tesco sells half of stake in ecommerce site Lazada to Alibaba for Â£90m"
"1","UPDATE 5-Barclays Chairman McFarlane axes CEO to speed up strategic change"
"2","Berkshire Bought Apple Stake at $99.49 a Share, Filing Shows"
"2","Sainsbury CFO Rogers to Replace Home Retail CEO Walden"
"1","UPDATE 1-Lloyds to cut 945 jobs as part of 3-year restructuring plan"
"3","Copper Prices up on Glencore Cuts to Zinc Supply"
"2","WPP's Sir Martin Sorrell is highest-paid FTSE 100 chief executive"
"0","Meggitt plc Crashes 20% On Profit Warning: Is It Now A Buy?"
"1","UK government cuts stake in Lloyds to below 11 pct"
"3","Passengers rise at EasyJet and Aer Lingus"
"1","Sharm el-Sheikh travel disruption: British Airways, EasyJet, Thomson and ..."
"3","US STOCKS-Wall St rises on Berkshire deal, China stimulus hopes"
"4","Prudential Financial quarterly profit rises 64 pct"
"1","US Seeks Huawei Records on Dealings With Sanctioned Nations"
"2","Centrica urges policy overhaul as it warns of 'looming gap' in UK energy supplies"
"1","UPDATE 1-AstraZeneca potassium drug delayed by manufacturing snag"
"3","Activist Fund TCI Backs German Takeover of London Stock Exchange"
"1","Oil majors like Royal Dutch Shell, Chevron, BP fail to find reserves to counter ..."
"1","Four ex-Barclays bankers sentenced for roles in Libor rate-rigging scandal"
"2","AB InBev to sell more SAB assets as seeks EU deal approval"
"3","Berkshire applies to boost Wells Fargo stake above 10 percent"
"1","Tesco leads leap in FTSE 100; Marks & Spencer drops"
"3","Balfour Beatty plc Set To Reinstate Dividend (And Rival National Grid plc And Centrica PLC Once More?)"
"2","UPDATE: CIB, Legal & General Sell Egyptian Life Joint Venture To AXA"
"2","BG Group appoints new CEO one month early"
"3","FDA panel backs Glaxo asthma drug for adults, not adolescents"
"2","Barclays set to name former JPMorgan banker Staley as new CEO"
"0","Kingfisher share price slides on cost to implement new strategy"
"3","CompaniesTravis Perkins lifts dividend, earnings rise 15%"
"1","Standard Chartered Shifts Emerging-Markets Strategy After Losses"
